[2025-07-11 17:26:38] 程序启动
[2025-07-11 17:26:38] 初始训练完成
[2025-07-11 17:43:38] 程序启动
[2025-07-11 17:43:38] 初始训练完成
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0230
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0201
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0176
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0156
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0140
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0125
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0113
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0101
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0092
[2025-07-11 17:50:40] 自主学习本轮平均损失: 0.0084
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0078
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0072
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0067
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0062
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0059
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0056
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0055
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0055
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0061
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0102
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0321
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.1123
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0079
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0398
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0173
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0172
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0078
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0111
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0059
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0056
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0052
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0041
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0039
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0036
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0032
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0031
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0029
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0028
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0027
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0025
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0024
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0023
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0023
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0022
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0021
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0020
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0020
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0019
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0019
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0018
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0018
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0017
[2025-07-11 17:50:41] 自主学习本轮平均损失: 0.0017
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0016
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0016
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0016
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0015
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0015
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0015
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0014
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0014
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0014
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0013
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0013
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0013
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0013
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0012
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0012
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0012
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0012
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0011
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0011
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0011
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0011
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0011
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0010
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0010
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0010
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0010
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0010
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0009
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0008
[2025-07-11 17:50:42] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0007
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0006
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0005
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:43] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0004
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:44] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0003
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:45] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:46] 自主学习本轮平均损失: 0.0002
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:47] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习本轮平均损失: 0.0001
[2025-07-11 17:50:48] 自主学习损失足够小，训练停止
[2025-07-11 17:51:18] AI自动-用户输入: 
[2025-07-11 17:51:18] AI自动-回复: a
[2025-07-11 17:51:21] AI自动-用户输入: 关于'天气'的网络搜索
[2025-07-11 17:51:21] AI自动-回复: a
[2025-07-11 17:51:27] AI自动-用户输入: 关于'天气'的网络搜索
[2025-07-11 17:51:27] AI自动-回复: a
[2025-07-11 17:51:38] AI自动-用户输入: hi
[2025-07-11 17:51:38] AI自动-回复: his
[2025-07-11 17:51:42] 手动纠错-上一次AI输出: his
[2025-07-11 17:51:48] 手动纠错-修正后答案: hi
[2025-07-11 17:51:48] 手动纠错-已保存修正答案并开始自我学习
[2025-07-11 17:51:48] 手动纠错-自我学习本轮平均损失: 0.0001
[2025-07-11 17:51:48] 手动纠错-自我学习损失足够小，训练停止
[2025-07-11 17:51:51] AI自动-用户输入: hi
[2025-07-11 17:51:51] AI自动-回复: his
[2025-07-11 17:51:54] AI自动-用户输入: hi
[2025-07-11 17:51:54] AI自动-回复: his
[2025-07-11 17:52:17] AI自动-用户输入: hi
[2025-07-11 17:52:17] AI自动-回复: his
[2025-07-11 17:52:18] AI自动-用户输入: hi
[2025-07-11 17:52:18] AI自动-回复: his
[2025-07-11 17:57:02] 程序启动
[2025-07-11 17:57:03] 初始训练完成
[2025-07-11 18:00:27] 程序启动
[2025-07-11 18:00:27] 初始训练完成
[2025-07-11 18:00:37] AI自动-用户输入: hi
[2025-07-11 18:00:37] AI自动-回复: his
[2025-07-11 18:00:48] 手动纠错-上一次AI输出: his
[2025-07-11 18:00:58] 人工标注-用户输入: 
[2025-07-11 18:01:01] 人工标注-期望AI回复: HI
[2025-07-11 18:01:01] 完成一次自我学习
[2025-07-11 18:01:09] 开始联网探索
[2025-07-11 18:01:13] 开始联网探索
[2025-07-11 18:11:55] 程序启动
[2025-07-11 18:11:55] 初始训练完成
